Unnamed: 0,file_name,text,Sales,filtered_text,topic
256,SOM_TPF_00234_FA163E56E95C-1b1d-4c2a3700-3d78b-642ae0d7-2c596.txt,herzlich willkommen name weiterhelfen ja frau genommen leider unmöglich rückgängig ja aktueller ja genau ja leider zurufen melden neue briebil sim-karte kaufen halt mitnehmen selbe rufnummer selben sim-karte usw. leider summe weiß entschieden mitzunehmen ja sollen aktivieren anrufen online portierungsformular wenden auswählen wegen innerhalb paar tagen - werktagen bekommen rufnummermitnahme bitte sowieso nummer mehr hinzufügen wären mehr gebrauchen limitiertes zeit halt nummern mitnehmen tage laufzeit mitzunehmen sowieso wären mehr brauchen neue rufnummer registrieren leider mehr benutzen liebe frau wende schon tage rum ja genau bedanke weitere fragen ganz kleine bitte halt gespräch sehen e-mail sms erhalten persönlich bewerten skala - beste note wäre natürlich freuen gute note bewerten bedanke wünsche wunderschönen tag bleiben gesund,0,zurufen briebil portierungsformular limitiertes,3
257,SOM_CCX_00765_FA163E22F5B7-1af3-de819700-427cf-642adad3-934b3.txt,"hallo schönen guten tag willkommen name tun ja sorgen moment system ja ja ! box moment frage fragen darf router router bekommen ja frau bleiben ganz kurz leitung überprüfen komme weder vielen dank gleich ja o. geht dank fürs warten mal nachgeschaut laut system router zurückschicken leihgerät kaufen ja ja ja sitze system ! leicht gerät case zurückschicken o. k. moment ja k. moment mal system laden o. k. minuten komme weder fall gebe ja bitte ja ganz kurz leitung falsche info geben o. vielen dank gleich ja dank fürs warten entschuldige heute früh spät . raus laut system solingen , bezahlen gerät erhalten ja genau ja genau ab nächste rechnung ja ja frage rufnummer ja rufnummer gekündigt ja wiederhole ja ja ja bezahlen mobilfunkvertrag , bleibt ja ja tolles angebot neue vertrag abschließen bekommen rabatt interesse ja ja ja ja ja genau ja wirklich schön frage bitte falls bewertung bekommen bewertung bezieht partner heute skala - wäre nett bewerten o. vielen dank schönen tag",0,kalke spät. solingen,2
258,SOM_TPF_00332_FA163E22F5B7-1af3-de018700-3ac14-642ac89f-77ab7.txt,schönen guten tag herr sprechen morgen mittag hiermit weiterhelfen bitte schön moment sehe gerade gar sagen bitte mal nett rufnummer mal durchzugeben schnell bitte gesagt ne bitte ganz kleinen geduld verlangen persönliches kundenkennzahl phone laufen leider falsch komme leider system rein problem gerade system system verlangt gerade kundenkennzahl passende daten dran komme rein persönliche daten mal mal generell hiermit weiteres gutes tun gut gemein verstehen falls komme kunden ja dran persönliche daten problem geheim nummer kunden eingelegt herr los kommunizieren genau geheim nummer komme persönliche daten kunden rein vielleicht ja bisschen helfen worum gehts ganz genau versuche mal gerade bitte ganz klar karte schon wahrscheinlich aktiv heute gemacht wahrscheinlich karte aktiviert genau klar ja definitiv erst mal vielen dank gespräch vielen dank ruf gute schönes tun bitte klar o. k. doki gut problem erst mal vielen dank bitte bitte super gespräch ging ruf gute bitte bleiben gesund angenehmes ganzen herzen falls sei erhalten persönlich kunde selber generell genau bewerten bitte eskalation beste note erfreuen weiterhin gute gute familie bitte schönen tag danke danke mal ciao ciao,0,gröpper gemein kommunizieren doki erfreuen,2
259,SOM_SKO_00536_FA163EF3DB12-1b43-e4617700-416a6-642aad39-6755a.txt,"guten tag alte schlange weiterhelfen o. persönliche kundenkennzahl schau mal eben rufnummern gekündigt ja möchten möchten neues angebot mal schauen beispiel nummer ja ja ja ja o. beispiel nummer ende dabei gb bleiben ausgereift ja na klar problem gb halben preis anbieten % rabatt nummer ja ja beiden gb mal ach ja problem o. k. schaue mal rufnummer wäre gb rabatt geben partnerkarte zahlen halben preis rufnummer leider gerne gerne egal mehr weniger verdient trotzdem ja trotzdem , geben wären gb normalerweise rabatt ja ja , geben zahlen weniger hälfte vorher bezahlt paar euro mehr gb ja genau günstiger gesagt nein bart kostenlos gibt's ja herr kostet schon smartphone schau mal ja o. s ultra bitte möchten einmalig tarif zusammen kostet insgesamt ja genau richtig ja mal extra geben monatlich nächsten monate ach mal nachfragen mal nachfragen problem klar o. gerade extra mal chef erlaubt sozusagen rabatt geben rufnummer nächsten monate sparen insgesamt mal lassen gerne steht",0,ausgereift bart,2
260,SOM_LUB_00492_FA163E153AE3-1bb7-41735700-3d13a-642aa058-8b409.txt,"hallo guten tag herzlich willkommen auto service heiße magdalena morgen tun moment bitte locker system prüfen informationen geben bitte kundennummer locker prüfen system moment bitte mal könnten hallen moment sehe seh firma stimmt möchten einzelheiten firma privat firma unserer kunden leider zugang leite direkt moment bitte guten tag name gut soweit tun ja geht gerade telefonieren wurde möchten erfahren kurze augenblick bitte schon system gefunden bitte persönliche kundenkennzahl datenabgleich danke sehe gerade beispiel telefonnummer gerade telefonieren rabattierung grundgebühr bedeutet , datenvolumen . vertrag , . vertrag gigabyte datenvolumen ja normalerweise ja denke genau vertragsverlängerung rahmenvertrag verlängerung bleibt bestehen genau genau leider gar rufnummer änderung natürlich wunsch rufnummer endet automatisch geändert nein nein nein fall genau wünsch internet bezug festnetzanschluss ja geld sparen denen verträge miete zusätzliche viertel günstigeren gell einfach geld sparen beispiel leitung wünsche irgendwie paar sekunden meisten verkauf tarif kostet ja genau genau deutschlandweit festnetz mobilfunk ausland ja vollkommen recht genau ja klar ja glaube angenehmen mittag wünsche falls bekommen umfrage bitte positive bewertung beste note gute danke ja gut wünsche danke",0,hallen rahmenvertrag,2
261,SOM_CHS_00530_FA163EF3DB12-1b43-e3e16700-40914-642ac05c-1d0d9.txt,herzlich willkommen sprechen helfen ja gerne mal sagen ja genau helfen portal app kommt gerade zurzeit app störungen online teilst eilt kommt drauf telefonnummer e-mail-adresse registrieren entweder handynummer angeben na bekommen link code zugesendet per eben e-mail-adresse ja o. k. kleinen moment o. k. nutzer namen namen eingegeben richtig probieren mal namen allerdings herr hinterlegt ja müssten müssen namen genau . vorname genau ja vergeben o. rufnummer eingegeben gesagt rufnummer angegeben mal probiert ja beim home spot ja rufnummer wissen probieren mal probieren mal anfang statt mal bitte ganz kleinen moment diesbezüglich mal technik abteilung weiß gerade mehr richtiges konto nee gesagt diesbezüglich mal technik abteilung weiterleiten einfach paar mehr möglichkeiten besser helfen falls gar funktioniert trotzdem mal diesbezüglich störungsmeldung aufnehmen gar einloggen mal jemand drüber gucken los na ja hinterlegt nummer eigentlich dürfte funktionieren ja wäre leider erst mal einzige anbieten ja bleiben bitte dran bekommen mal kurz musik uhr nächste kollege schon bereit o. wünsche trotzdem schönen tag vielen dank danke schön,0,,2
262,SOM_AMV_00670_FA163EF3DB12-1b43-e3615700-3d942-642abb6a-6495c.txt,euro herzlich willkommen name nicole kosten mal gibt darf tun schutz daten bitte persönliche kundenkennzahl durchgeben -stellige ja genau frau sehe merian richtig rufnummern ja gucken mal nummer gehts geht nummer sprechen ende nummer ja genau läuft ja eh gb normalerweise gb eigentlich tarif gucke mal ja erreicht tatsächlich aufgebraucht richtig verbraucht handy benutzen mal gucken ja brauchen überlegt vielleicht tarif lieber umzustellen größeren vorgekommen erreicht passiert öfter ja ja ja aufgebraucht internet erreicht kriegen nächsten tage neu genau ja ja schau mal moment bitte ja guck mal ja ja gesagt tatsächlich aufgebraucht frage sollen einmalig buchen möchten warten nächsten tagen neu gb kunde nie aufgebraucht immer klargekommen monat ja gucken mal handy app verbraucht liegt liegt müssen gucken irgend app verbraucht ja sehen verbrauchen prüfen ja ja ja ja ja ja sicher kommt weit kommt gesagt benutzen ja ja ja bezahlen ne ja phillip ne schönen genau o. richtig ja läuft sim-karte februar ja genau richtig genau ja teuer na schon gut preis her sim-karte bezahlen voll go voll günstig ja ja ja ja richtig schnee gucken gleich mal funktioniert ne normalerweise müsste funktionieren gleich ja o. gute schöne ostern wünsche ja danke bitte,0,merian vorgekommen klargekommen,2
263,SOM_CCX_00869_FA163EF3DB12-1b43-e2613700-3cba7-642a8bc0-86daa.txt,"hallo schönen guten tag willkommen name seit darf tun gerne bleiben bitte ja wiederhole . vielen lieben dank geklappt helfen schade irgendeine zahl leider gekündigt bekommen mahnung o. helfe gerne dabei o. k. kleinen moment bitte schauen mal ja endet schaue hoffe sollten dollar ruf bitte ja wann wann gekündigt aha e-mail bestätigung ja dann . o. bitte ganz kurz leitung bleiben überprüfen kleinen moment bitte überprüfen o. danke ja hallo vielen lieben dank fürs warten bitte rechnung abschlussrechnung offen abschlussrechnung leistungszeitraum war . . februar . februar jahr abschlussrechnung o. k. vertrag gekündigt gesund . ende vertrags ja halt bezahlen ende vertrag läuft zeit tschau kündigung ja bezahlen ende vertrages o. wittlage guten tag sollen beträge bezahlen abschlussrechnung o. bevor . . februar abschlussrechnung abschlussrechnung bezahlen mehr hotel mal gesund , ja ja ja glaube o. k. kleinen moment bitte . ja glaube kleinen moment bitte rechnung . januar schon offen tag vormonat euro o. k. rechnung beträge . märz januar februar schon bezahlt ja gelaufen ja schade gelaufen o. k. kleinen moment ja leitung gute bitte ja danke warten verspätung gesund suchen beträge wissen beträge o. genau geschaut gefunden ja bezahlt januar bezahlt ist . o. , sehen problem beträge wer bezahlt deshalb willkommen arbeite offene betrag ja wilser kundennummer bezahlt absicherung bitte mal ja schade gelaufen unannehmlichkeiten system abschlussrechnung ja mehrere bestätigung kündigung bekommen aha ja ja sage",0,dollar gesund. wittlage vormonat beträge. wilser,0
264,SOM_CCX_00956_FA163E56E95C-1b1d-4caa4700-3cce6-642aac6a-dbe3.txt,herzlich willkommen name mal darf gerne tun hallo guten tag möchten umzug beantragen verstehe richtig o. k. festnetznummer bitte ja moment bitte persönliche kundenkennzahl bitte leider nein persönliche kundenkennzahl ja festnetz ja moment bitte ja moment bleiben kurz bitte dsl abteilung bekommen richtige auskunft gerne mal mobilfunkverträge zuständig problem aurak versteht manchmal leider o. k. schönen tag wünsche bleiben gesund bleiben bitte danke wiederhören willkommen name ja gerne bzw. vertragsbeginn mitnehmen ganz genau bzw. vertrag erst mal umzug anmelden augenblick mal vertrag läuft frau genau meier daten schon vorlegen moment bitte darf mal bitte frau geister neu postleitzahl invest verstaut bitte . heim gehen straße rein nummer nummer genau o. momentchen keit neue adresse augenblick satz gibt verfügbarkeit bitte sekunde selbe konditionen könnten ganz einfach mitnehmen melde umzug gerade erst mal kleine frage frau gärtner schon umgezogen zukunft ja . april neue haus etage bitte gibt linke wohnung unten rechte wohnung wohnung stock gut geben minute frau gärtner melden gerade gebe bescheid gleich vielen dank warten gerade verbindung fachabteilung veranlassen versuche mal techniker besuch finden geben bitte minute vergessen ja umzug schon veranlasst fall techniker kommt vorbei neue adresse . mai . nachmittags : : uhr o. gut mal gerade vergessen mache gemerkt mark laufzeit gerade monatlich kündbar ja vertrag verlängern monate selben konditionen gleichen preis umzugskosten bezahlen o. gut mal gleich moment bestellt frau gestern bekommen gerade bestätigung per e-mail detaillierte information o. gut fragen mal gute schönen tag,0,aurak mahlzeit invest verstaut detaillierte,0
265,SOM_VYD_00691_FA163EF3DB12-1b43-e4e18700-3bcee-642a9901-c22da.txt,herzlich willkommen firma name zuerst brauche persönliche kundenkennzahl -stellige ziffer richtig o. geht rufnummer ende ja .. deaktivierungsdatum schon gekündigt deaktivierungsdatum . .. ja bezahlen .. o. k. fragen o. hätte kleine bitte e-mail bekommen besteht umfrage . . april . . frage gerichtet bewerten sehe tolles angebot minute zeit hätten router anbieten o. k. vertrag vertrag o. mal nachschauen gb nett ja gb gb gb eigentlich ja gleiche schaue kurz günstiges anbieten rufnummern hängt bisschen deswegen warte eigentlich hätten schon rufnummern rabatte bekommen schaue kurz schon gekündigt system schaue kurz irgendwo öffnen gleichen system wunder wer vorhin schon funktioniert ja schaue kurz jemand benachrichtigt funktioniert nein schon o. suche finde ganz komisch o. weiß wieso funktioniert warten sekunde mache neustart o. k. versuche schriftlich schon sagen direkt funktioniert schon mal jemanden systemfehler benachrichtigt o. k. später anrufen rufnummern bekommen bestimmt rabatte ja denke mal bezahlen wirklich nummern zahlen denke mal ne nummern behalten vertrag verlängern zahlen ja funktioniert rufe ja k. heute nachmittag versuche : uhr brauche mal einverständnis wegen bundesnetzagentur ja o. eingetragen terminkalender schreibe vertragsverlängerung rabatte ja bevor anrufe notier freue anrufe mache fertig sende zeige ja annehmen aufzeichnung angebot per e-mail zusenden hätte kleine kleine bitte e-mail bekommen besteht umfrage . . april . . frage persönlich gerichtet bewerten ja ja ja später bleiben gesund,0,andei terminkalender zeige,0
266,SOM_NBS_00442_FA163E52FD32-1a3b-86be700-4193d-642add76-e66e6.txt,herzlich willkommen beim o kundenservice direkt morgen darf helfen wann vertrag kollege hiermit gegeben moment stehend genau steht ja sagt vertrag gemacht . über'n externe anbieter quasi ja iban eingegeben benutzen einzel gleiche o. gut frage suchen dsl vertrag ne e-mail-adresse finde e-mail-adresse schon iban finde gerne mal durchgehen ja mal namen suchen überwiesen wen abgeschlossen gehabt übersicht übersicht anbieter expert gmbh ja schließen fotoapparat o. vielen fünfziger jahren gegangen sogar fünfziger jahrgang . november abgeschlossen namen finde kunden datensatz schon schon abbuchung mobilfunk tarif k. abbuchung festnetz steht abbuchung drin genau sollten zugriff ja mal gucken irgendwas abgebucht vielleicht angebot dabei geblieben brauchen natürlich suchen finde wäre sache abbuchung gibt wirklich genau gut ansonsten sag mal ansonsten vielleicht gar abbuchung vertrag zustande gekommen umständen immer ja zumindest möglichkeit dsl vertrag abzuschließen mal sprich laufen lassen bekommen versucht kunde % rabatt grundgebühr mobilfunk tarif . wäre beispielsweise gb free m besteht interesse tarif mobilfunk tarif gut nimmst tun genau gucken wirklich einfach mal rein abbuchung stehen abbuchung gesagt steht halt gucken irgendwie findet namen iban finde gut ja darum ja hinten abbuchung gerne wünsche trotzdem wunderschöne woche gute danke,0,stehend gemacht. expert handels fotoapparat tarif.,2
267,SOM_TPF_00489_FA163ED88855-1bef-b9b22700-433fc-642abaad-9d1cc.txt,herzlich willkommen name willert schauen darf tun bitte ja o. k. herr feld ja ja zuerst brauche -stellige nummer -stellige nummer per post bekommen . unterlage unserer seite -stellige nummer kennwort lautet ja -stellige nummer kennwort eingegeben daten schütteln vergessen möglichkeit verifizieren einmalige kennwort warten bitte kurz nummer ende schicken möchten ende ende ja ja ja schicke einmalige gerne warten nummer ende brauche mobilfunknummer festnetz nummer bekommen lautet richtig danke schön ja nummer neue rufnummer bekommen o. verstanden möchten alte rufnummer mitnehmen tarife o. schicke formular bitte ausfüllen geht rufnummer mitnehmen innerhalb woche alte rufnummer ende vertrag neue vertrag übertrag o. warten raus nummer namen ja rufnummer schicken sms nummer leider ja leider möglichkeit per schicken nummer schicken o. mal o. ja warte bekommen seit paar tagen störung möchte wissen sms heute bekommen bekommen o. geschäfts ja k. warten bitte bisschen warten bildschirm bisher unserer seite bekommen o. k. möglichkeit schicken kommen gespräch fachabteilung weiterleiten sofort bekommen gesagt momentan seit tage störung sms manchmal kunde bekommen sms grund problem fachabteilung weiterleiten gespräch bekommen sofort ja o. k. fragen frage gerne ja gesagt sofort bekommen verlängert sofort ja kleine hinweis schon gespräch bekommen sms persönliche arbeit bewerten zentral - freue darauf bewerten o. danke schön vielmals wünsche schönen tag bleiben gesund bitte wäre schön,0,willert eleganz übertrag,0
268,SOM_TPF_00978_FA163E22F5B7-1af3-de819700-415be-642ab300-d039b.txt,hallo firma darf helfen bitte nummer ende ja bitte erst mal vornamen nachnamen sagen danke schön persönliche kundenkennzahl bitte vielen dank müssen rufnummer mitnehme namen anbieter ausgefüllt gibt formular portierung rufnummermitnahme link o. k. schaue ganz falls rufnummer müssen mitnehmen ja ja danke schön o. ganz kurzen stand überprüfe . sehe gleich o. bitte herr jung vielen dank gewartet entschuldigung wartezeit zusammen sitzen rufnummerportierung angemeldet rufnummer eingegangen glaube ticket öffnen wäre besser gehen ausdruck formular bekommen gesagt link funktioniert sollen formular ausfüllen zurück tag bekommen antwort unserer seite innerhalb ja ja müsste weiterhelfen liegt gesagt steht system rufnummer eingegangen deswegen wäre leider danke ticket . portierung wäre fachabteilung überprüfen danach bekommen bestätigung unserer seite antwort innerhalb stunden bekommen antwort o. gesagt wäre besser auto shop schauen ticket öffnen ganz kurz bekommen bestätigung unserer seite e-mail nummer müssen mitnehmen ja ja schauen kannst kurz ticket bearbeiten erklären portierung schon gemeldet funktioniert gleich o. kurz herr jung ja vielen dank mal gewartet gesagt schaue gegeben rufnummerportierung möchten früher gemeldet funktioniert rufnummer mehr möchten gegeben ende rufnummer mitnehmen müssten gesagt fachabteilung überprüfen danach bekommen bestätigung unserer seite innerhalb stunden per e-mail fragen gerne anfragen erst mal entschuldigung sehe vorgekommen weitere fragen kleine bitte genau bekommen persönliche arbeit bewerten helfen danke ganz schönen schönen tag bleiben gesund,0,sanjo mitnehme sting ausdruck eschborn vorgekommen,0
269,SOM_TPF_00851_FA163E153AE3-1bb7-3ef30700-40551-642adc44-6542.txt,herzlich willkommen blau name weiterhelfen bitte auftragsnummer bekommen bitte auftragsnummer k. problem wfb auftragsbestätigung sozusagen bitte nachname geben buchstabieren bitte vielen dank vorname genau bitte geburtsdatum bitte vielen dank esim vertrag sozusagen dienstag abgeschlossen ordnung danke bitte vornamen mal sagen kenne seite ja system zusenden deswegen renate schubert vielen dank lautet e-mail-adresse bitte ja ja ja . leider nummer hinterlegt bitte ja nummer ja ja ja .. leider warten kurz weiß warum seite wenden überprüfen finden seite leider kurz bitte drin super online ja mal ja gesagt deswegen problem . . leider welter . ja schon gefunden steht daten o. k. problem problem schon gefunden unserer seite wissen bitte -stellige nummer persönliche kundenkennzahl wissen -stellige nummer ausgewählt o. k. warten kurz bitte zugriff rufnummer amante ja herr vertrag schon sozusagen allerdings wenig geschickt ab . angebot gültig . bekommen sozusagen sim-karte angebot bestätigen deswegen sollen angebot bestätigen innerhalb - werktagen bekommen sim-karte leider seite steht deswegen leider seite steht bestätigt erst mal angebot sozusagen abgelehnt wegen bonitätsprüfung negativ sozusagen bestell wegstatus sehen fall bestätigen warten bestätigen bestätigt sollen sozusagen dokumente bekommen letzten dokumente leid angebot bestätigen angebot angaben seite gültig . april tage sozusagen tagen bestätigt angebot schon gelöscht sollen bestätigen gerade gibt verträge pixel . schwarze farbe weise farbe leider ja ordnung o. bestätigen schon gelöscht deswegen bestätigen schon dokumente bekommen e-mail-adresse unserer seite . dokumente runterladen sozusagen bestätigen ordnung weitere fragen bitte herr kleinen weitergeben zeit kurz anrufer sms bekommen persönlich bewerten skala - wäre beste note freuen unterhalten positive note bewerten kurz kostenlos vielen dank mal nette gespräch bleiben gesund,0,wfb welter verl amante wegstatus,0
270,SOM_CCX_01001_FA163E56E95C-1b1d-4b2a1700-3fa5d-642ac8a0-16911.txt,schönen guten tag herzlich willkommen name gut darf gutes tun ja bitte nennen -stellige persönliche kundenkennzahl beste persönliche kundenkennzahl seit langen gehört gut leider falsch zukunft mehr besten gut rufen direkt nummer schneller legitimiert schneller erledigen bräuchte rufnummer o vertrag bitte o. telefon darum geht gerade deswegen datensatz finden heißt kontrollieren bkk gerade gegeben bräuchte nummer einfach ja ja wunder datenbank gefunden bucki sms rausgegangen gut müsste ganz genau o. stehen verbindung vorkosten geht ja quasi richtig verstanden meinten wahrscheinlich tolles angebot gesichert fehlt bestätigung mal genau o. d. h. kollegen kunden auftrag einbuchen bestätigung genau los klar mal kurz schlau helfen ja deswegen mal kurz abstimmen sollten gleich super gleich aufgelegt ja müsste kundenservice weiterleiten persönlich kaninchen behilflich ja kollegen anliegen lösen kurzen moment bevor verabschiede kleine bitte eigener sache nachgang bekommen gespräch bewerten punkte freue wünsche schönen tag erfolg wiederhören hallo schönen guten tag geben bitte rufnummer durchgeben rufnummer o. bitte sagen lautet persönliche kundenkennzahl o. nächste vertragsinhaberin wichtig o. k. leider persönliche kundenkennzahl weiterhelfen nächste vertragsinhaberin rufnummer geht rufnummer endet rufnummer freundin wichtig schon platz nummer bekommen auftragsnummer bitte e-mail adresse durchgeben bitte buchstabieren stabilen o'clock . dpo k. schreib klein geschrieben bitte sagen lautet persönliche kundenkennzahl ja ja schon vertragsinhaber richtig super vielen dank richtige gabeln iphone pro tarif zahl bestellung schon angebot e-mail bekommen o. schon nehme angebot bekommen laut systemen heute angebot per e-mail bekommen fachhandel schon angebot bekommen angebot annehmen sollen kaufen klicken o. bitte eingangsbestätigungen auflösen vorlesen ja ja schon bestätigung heute bekommen richtig ja moment schaue leider sehen angebot bekommen angebot öffnen leiser haus sollen e-mail adresse lesen falls angebot annehmen sollen kaufen blicken,0,boca bucki vorkosten kaninchen benedikt simir o'clock dpo plot gabeln fachhandel blicken,2
271,SOM_135_00497_FA163E622DEB-1b45-6850d700-400f8-642aa615-8c8f0.txt,willkommen name dennis wasjari tun natürlich gerne fall authentifizieren ordnung tarif auto sozusagen tarife monatlich kostet sim-karte wahrscheinlich nutzen o. immer später genau gerade heute platz wahrscheinlich art adresse weiteren vertrag abgeschlossen kurzem wahrscheinlich darüber gehen überprüfen verlängert automatisch datensatz bekommen telefonnummer ende sim-karte gesagt gibt's grundgebühren deshalb wahrscheinlich gemeldet weiß seit müssen tarif auto sozusagen o. k. fall vertrag immer gesagt gesagt kosten gibt deshalb gemerkt kostet gut fall zeit betrifft namen vielleicht e-mail-adresse sagen ja ehnert termin . internet festnetz vertrag angegeben gut fall versuchen nachher e-mail-adresse finden festzustellen weitere verträge gibt sagte geben genau weitere o. wäre nett überprüfen fall system ersichtliche einfach gleich einfach besorgen bestimmt vertrag richtig ganz kurz bitte aktiv o. seh fall römerbrunnen klar gut schon gesehen hintere genau mandat bekommen anschluss o. k. fall kommt immer automatisch system vielleicht vertrag abgeschlossen bitte ja gesagt wäre wann bestätigen weiterhin überprüfen ganz kurz bitte dranbleiben fall daten ersatz gibt fall -stellige nummer ja ganz persönlich kundenkennzahl bitte nennen kommen richtige danke schön o. k. erblindet soviel sehen fall bestätigt worden d. h. bestätigt worden zug sogenannte grünes licht grün grünen punkte bedeutet bestätigt worden d. h. versuchen weiteren datensatz finden gibt's o. k. fall herr überprüft d. h. gerade besprochen gesagt gibt grünen punkte eigentlich ordnung dementsprechend fall bekommen gegenstandslos betrachten gesagt system schon bestätigt ganz genau fall entwerfen gesagt soweit ordnung gerade wegen sagte gesagt glasfaseranschluss gut tun gibt fragen gerne ja fall möchten sagen kurz falls gespräch sms einladung e-mail einladung bekommen geht bewertung persönlichen arbeit heute beste note zeit finden bedeutet verlängert o. danke schönen tag danke,0,wasjari lennart ertel ehnert festzustellen ersichtliche römerbrunnen hintere erblindet zahlungsmittel grünes lennart gegenstandslos betrachten entwerfen,0
272,SOM_VYD_00725_FA163E56E95C-1b1d-4929d700-3cbfe-642aed8d-6203c.txt,"herzlich willkommen versicherung name darf tun o. wechseln anbieter kabel wechseln geht technische probleme dsl probleme netz schwach natürlich techniker sagt gerne techniker verbindung setzen erlauben gibt wechseln natürlich seid gründe nennen wieso möchten arbeit brauchen ja genau verfügbar nutzen natürlich gerne weitere fragen vielleicht ordnung danke ganz herzlich anruf weiterleiten danke herzlich willkommen beim name tun sehe schon kollegen o. bleiben ganz kurz moment bitte möchte technologiewechsel kabel richtig o. momentan bandbreite fünfziger leitung wollten gerne verstehe ja genau richtig technologie wechsel brauchen router beispiel zweihundert fünfziger leitung l schau mal dafür bezahlen moment router guthaben eigenen router minuten dafür wäre ! box uni schon kombi vorteil ja recht kombi vorteil gut genau kombi vorteil kostet insgesamt kosten router bekommen vorteil router kostet -monatlich wäre insgesamt , richtig wäre inklusive kombi vorteil sparen genau fall verlängern gemacht verlängern tarifwechsel tarifwechsel kostet vertragsverlängerung kostet genau gerade sofort genau zahlen rufnummer zahlen beide zahlen defekt schauen mal beste angebot rauszuholen versuchen möglich o. defekt zahlen rabatten holen beispiel s bezahlen zahlen mehr rausholen maximale bezahlen rechnen konnte bezahlt bezahlen konnte rausholen dsl umrechnen zahlen paar euro mehr gesagt beispiel schon vielleicht rechnen müssen mehr bezahlen bezahlen wären insgesamt richtig zahlen ja bezahlt per e-mail zuschicken buchen überlegen wahrscheinlich nachdenken mal natürlich rufen einfach mal zurück rufen einfach mal zurück nee leider möglichkeit auftrag wäre -tägiges widerrufsrecht geben selber raus möchten einfach anzurufen sagen nein möchte genau besprechen mal zurückrufen danke bitte bekommen gespräch bewerten persönlich - schlecht gut golfen gespräch note geben freuen tschüss tschau",0,rauszuholen umrechnen königs,2
273,SOM_AMV_00990_FA163EF3DB12-1b43-e4e18700-3cc3f-642ada1a-5fd7b.txt,schönen guten tag frau hand hast tun hallo herr mund ja klar gerne heiß -stellige persönliche kundenkennzahl schön übertragen direkt loslegen direkt bitte spot sagen mal -stellige persönliche kundenkennzahl puck nennen ja ja danke sagen einfach mal ja ja ja richtig direkt richtige ja home spot ne ja ja sim-karte mobilfunknummer deswegen richtige ja genau änder home spot adresse marie zahler straße spot adresse nutzen müssen funktionieren speziellen feld spot adresse ändern problem adresse orten richtig fällt gerade adresse system prüfen überhaupt geeignet moment genau mache mal eben sagte sagen system angegeben adresse läuft ja funktioniert anbieten adresse deswegen ja kleinen moment abschließen gehört eben moment ganze geändert ja gerne genau sollen adresse boxen ja moment stimmung ja tatsächlich gerade schon kundenstörung gemeldet scheint gerade probleme basisstation geben ja ausgefallen betrag störungsmeldung moment guthabensgutschriften dafür sehen eintrag formular abteilung gutschrift entscheiden abteilung besten gesagt ganze anliegen streng natürlich konzern geld zurück gibt deswegen immer glücksache gutschrift erteilt natürlich unterschiedlich ja unterschiedliche kommt haus anliegen halt fall gesagt fall geld gutgeschrieben formfehler antrag gibt service mitarbeiter gutschrift antrag stellen danken fehlergrund mal o. k. versteh richtig gebäude o. gebe mal dr . drumherum mal mögen seit wann hervor sagten schätzen sofort monaten fall . april märz februar verstehe wann seit wann störung sei . märz o. gut o. störung aufgenommen hast schon mal wichtig dokumentation störung vorbei melden gerne mal gutschrift versuchen gut frage gesehen vertrag gekündigt steht darf fragen wieso verstehe ja klar ja o. k. verstehe tschüss ja ja klar o. gut bedarf hast ne partnerkarte eigentlich schon weiteres moment geht o. leider könntest gezogen wurden vertrag . beantragen dafür kurz sagen link lautet mal verschicken dinge per sms gerade probleme sms service sogar moment sollten sagen ja auto . gut schrägstrich dokumente deutsch dokumente schrägstrich minus vertrag gerne sag richtig verstanden weitere frage o. gut falls mal mal irgendwelchen gründen angebot brauchen natürlich jederzeit melden mal günstiges angebot ansonsten genau könnten angebot direkt sichern telefonisch mal irgendwelchen gründen darin steht ansonsten ja geklärt bitte per e-mail kurze kundenfrage zugeschickt bekommen frage zufrieden nutzen service punkte geben mehr schaffen entspannt ja genau gut danke ja wünsche schönen tag bleiben gesund danke tschau,1,temone kontos zahler stimmung kundenstörung guthabensgutschriften prüf konzern glücksache erteilt formfehler hervor kundenfrage,0
